pid,col_id,college,travel_time,compare_val
134950,28,Yakima Valley College,2.54,FALSE
296709,20,Seattle Central College,0.34,TRUE
296709,1,Bates Technical College,0.64,FALSE
296709,4,Centralia College,1.43,FALSE
296709,28,Yakima Valley College,2.51,FALSE
332794,20,Seattle Central College,0.34,TRUE
332794,1,Bates Technical College,0.87,FALSE
332794,4,Centralia College,1.66,FALSE
332794,28,Yakima Valley College,2.55,FALSE
405930,20,Seattle Central College,0.34,TRUE
405930,1,Bates Technical College,0.64,FALSE
405930,4,Centralia College,1.4,FALSE
405930,28,Yakima Valley College,2.52,FALSE
781165,20,Seattle Central College,0.34,TRUE
781165,1,Bates Technical College,0.87,FALSE
781165,4,Centralia College,1.66,FALSE
781165,28,Yakima Valley College,2.54,FALSE
940215,20,Seattle Central College,0.34,TRUE
940215,1,Bates Technical College,0.9,FALSE
940215,4,Centralia College,1.69,FALSE
940215,28,Yakima Valley College,2.55,FALSE
1066271,20,Seattle Central College,0.34,TRUE
1066271,1,Bates Technical College,0.7,FALSE
1066271,4,Centralia College,1.49,FALSE
1066271,28,Yakima Valley College,2.51,FALSE
241587,28,Yakima Valley College,0.34,TRUE
241587,20,Seattle Central College,2.54,FALSE
241587,1,Bates Technical College,2.8,FALSE
241587,4,Centralia College,3.16,FALSE
498132,28,Yakima Valley College,0.34,TRUE
498132,20,Seattle Central College,2.54,FALSE
498132,1,Bates Technical College,2.81,FALSE
498132,4,Centralia College,3.16,FALSE
750912,28,Yakima Valley College,0.34,TRUE
750912,20,Seattle Central College,2.54,FALSE
750912,1,Bates Technical College,2.8,FALSE
750912,4,Centralia College,3.16,FALSE
226641,1,Bates Technical College,0.35,TRUE
226641,20,Seattle Central College,0.64,FALSE
226641,4,Centralia College,1.16,FALSE
226641,28,Yakima Valley College,2.54,FALSE
309933,1,Bates Technical College,0.35,TRUE
309933,20,Seattle Central College,0.64,FALSE
309933,4,Centralia College,1.17,FALSE
309933,28,Yakima Valley College,2.54,FALSE
636999,1,Bates Technical College,0.35,TRUE
636999,20,Seattle Central College,0.7,FALSE
636999,4,Centralia College,1.16,FALSE
636999,28,Yakima Valley College,2.6,FALSE
701717,1,Bates Technical College,0.35,TRUE
701717,20,Seattle Central College,0.65,FALSE
701717,4,Centralia College,1.16,FALSE
701717,28,Yakima Valley College,2.55,FALSE
759911,1,Bates Technical College,0.35,TRUE
759911,20,Seattle Central College,0.66,FALSE
759911,4,Centralia College,1.07,FALSE
759911,28,Yakima Valley College,2.52,FALSE
1096249,1,Bates Technical College,0.35,TRUE
1096249,20,Seattle Central College,0.7,FALSE
1096249,4,Centralia College,1.16,FALSE
1096249,28,Yakima Valley College,2.6,FALSE
169081,20,Seattle Central College,0.35,TRUE
169081,1,Bates Technical College,0.73,FALSE
169081,4,Centralia College,1.51,FALSE
169081,28,Yakima Valley College,2.39,FALSE
323912,20,Seattle Central College,0.35,TRUE
323912,1,Bates Technical College,0.73,FALSE
323912,4,Centralia College,1.52,FALSE
323912,28,Yakima Valley College,2.39,FALSE
158924,4,Centralia College,0.35,TRUE
158924,1,Bates Technical College,0.79,FALSE
158924,20,Seattle Central College,1.27,FALSE
158924,28,Yakima Valley College,3.17,FALSE
519962,4,Centralia College,0.35,TRUE
519962,1,Bates Technical College,0.75,FALSE
519962,20,Seattle Central College,1.23,FALSE
519962,28,Yakima Valley College,3.17,FALSE
3222,4,Centralia College,0.35,TRUE
3222,1,Bates Technical College,0.79,FALSE
3222,20,Seattle Central College,1.27,FALSE
3222,28,Yakima Valley College,3.17,FALSE
6147,20,Seattle Central College,0.35,TRUE
6147,1,Bates Technical College,0.74,FALSE
6147,4,Centralia College,1.52,FALSE
6147,28,Yakima Valley College,2.52,FALSE
81587,20,Seattle Central College,0.35,TRUE
81587,1,Bates Technical College,0.73,FALSE
81587,4,Centralia College,1.52,FALSE
81587,28,Yakima Valley College,2.39,FALSE
92038,20,Seattle Central College,0.35,TRUE
92038,1,Bates Technical College,0.66,FALSE
92038,4,Centralia College,1.45,FALSE
92038,28,Yakima Valley College,2.52,FALSE
185036,20,Seattle Central College,0.35,TRUE
185036,1,Bates Technical College,0.88,FALSE
185036,4,Centralia College,1.67,FALSE
185036,28,Yakima Valley College,2.56,FALSE
272430,20,Seattle Central College,0.35,TRUE
272430,1,Bates Technical College,0.9,FALSE
272430,4,Centralia College,1.69,FALSE
272430,28,Yakima Valley College,2.56,FALSE
779166,20,Seattle Central College,0.35,TRUE
779166,1,Bates Technical College,0.66,FALSE
779166,4,Centralia College,1.45,FALSE
779166,28,Yakima Valley College,2.52,FALSE
139439,28,Yakima Valley College,0.35,TRUE
139439,20,Seattle Central College,2.59,FALSE
139439,1,Bates Technical College,2.85,FALSE
139439,4,Centralia College,2.99,FALSE
280185,28,Yakima Valley College,0.35,TRUE
280185,20,Seattle Central College,2.55,FALSE
280185,1,Bates Technical College,2.81,FALSE
280185,4,Centralia College,3.17,FALSE
33287,1,Bates Technical College,0.36,TRUE
33287,20,Seattle Central College,0.86,FALSE
33287,4,Centralia College,1.11,FALSE
33287,28,Yakima Valley College,2.77,FALSE
97156,1,Bates Technical College,0.36,TRUE
97156,20,Seattle Central College,0.66,FALSE
97156,4,Centralia College,1.18,FALSE
97156,28,Yakima Valley College,2.56,FALSE
207546,1,Bates Technical College,0.36,TRUE
207546,20,Seattle Central College,0.66,FALSE
207546,4,Centralia College,1.15,FALSE
207546,28,Yakima Valley College,2.49,FALSE
325134,1,Bates Technical College,0.36,TRUE
325134,20,Seattle Central College,0.59,FALSE
325134,4,Centralia College,1.16,FALSE
325134,28,Yakima Valley College,2.49,FALSE
506935,1,Bates Technical College,0.36,TRUE
506935,20,Seattle Central College,0.65,FALSE
506935,4,Centralia College,1.17,FALSE
506935,28,Yakima Valley College,2.55,FALSE
802068,1,Bates Technical College,0.36,TRUE
802068,20,Seattle Central College,0.86,FALSE
802068,4,Centralia College,1.11,FALSE
802068,28,Yakima Valley College,2.76,FALSE
937283,1,Bates Technical College,0.36,TRUE
937283,20,Seattle Central College,0.68,FALSE
937283,4,Centralia College,1.17,FALSE
937283,28,Yakima Valley College,2.58,FALSE
671939,20,Seattle Central College,0.36,TRUE
671939,1,Bates Technical College,0.73,FALSE
671939,4,Centralia College,1.52,FALSE
671939,28,Yakima Valley College,2.4,FALSE
1781,20,Seattle Central College,0.36,TRUE
1781,1,Bates Technical College,0.67,FALSE
1781,4,Centralia College,1.46,FALSE
1781,28,Yakima Valley College,2.53,FALSE
127600,20,Seattle Central College,0.36,TRUE
127600,1,Bates Technical College,0.7,FALSE
127600,4,Centralia College,1.5,FALSE
127600,28,Yakima Valley College,2.53,FALSE
150558,20,Seattle Central College,0.36,TRUE
150558,1,Bates Technical College,0.79,FALSE
150558,4,Centralia College,1.58,FALSE
150558,28,Yakima Valley College,2.53,FALSE
221889,20,Seattle Central College,0.36,TRUE
221889,1,Bates Technical College,0.89,FALSE
221889,4,Centralia College,1.7,FALSE
221889,28,Yakima Valley College,2.56,FALSE
394047,20,Seattle Central College,0.36,TRUE
394047,1,Bates Technical College,0.77,FALSE
394047,4,Centralia College,1.56,FALSE
394047,28,Yakima Valley College,2.53,FALSE
1100289,20,Seattle Central College,0.36,TRUE
1100289,1,Bates Technical College,0.7,FALSE
1100289,4,Centralia College,1.49,FALSE
1100289,28,Yakima Valley College,2.43,FALSE
266088,28,Yakima Valley College,0.36,TRUE
266088,20,Seattle Central College,2.56,FALSE
266088,1,Bates Technical College,2.82,FALSE
266088,4,Centralia College,3.18,FALSE
616945,28,Yakima Valley College,0.36,TRUE
616945,20,Seattle Central College,2.56,FALSE
616945,1,Bates Technical College,2.82,FALSE
616945,4,Centralia College,3.18,FALSE
1150,1,Bates Technical College,0.37,TRUE
1150,20,Seattle Central College,0.87,FALSE
1150,4,Centralia College,1.12,FALSE
1150,28,Yakima Valley College,2.78,FALSE
137823,1,Bates Technical College,0.37,TRUE
137823,20,Seattle Central College,0.65,FALSE
137823,4,Centralia College,1.19,FALSE
137823,28,Yakima Valley College,2.55,FALSE
274550,1,Bates Technical College,0.37,TRUE
274550,20,Seattle Central College,0.87,FALSE
274550,4,Centralia College,1.12,FALSE
274550,28,Yakima Valley College,2.78,FALSE
331297,1,Bates Technical College,0.37,TRUE
331297,20,Seattle Central College,0.87,FALSE
331297,4,Centralia College,1.12,FALSE
331297,28,Yakima Valley College,2.78,FALSE
513990,1,Bates Technical College,0.37,TRUE
513990,20,Seattle Central College,0.64,FALSE
513990,4,Centralia College,1.19,FALSE
513990,28,Yakima Valley College,2.54,FALSE
628925,1,Bates Technical College,0.37,TRUE
628925,20,Seattle Central College,0.71,FALSE
628925,4,Centralia College,1.18,FALSE
628925,28,Yakima Valley College,2.61,FALSE
926454,1,Bates Technical College,0.37,TRUE
926454,20,Seattle Central College,0.67,FALSE
926454,4,Centralia College,1.18,FALSE
926454,28,Yakima Valley College,2.57,FALSE
857212,1,Bates Technical College,0.37,TRUE
857212,20,Seattle Central College,0.6,FALSE
857212,4,Centralia College,1.18,FALSE
857212,28,Yakima Valley College,2.5,FALSE
136853,20,Seattle Central College,0.37,TRUE
136853,1,Bates Technical College,0.9,FALSE
136853,4,Centralia College,1.69,FALSE
136853,28,Yakima Valley College,2.57,FALSE
321281,20,Seattle Central College,0.37,TRUE
321281,1,Bates Technical College,0.7,FALSE
321281,4,Centralia College,1.49,FALSE
321281,28,Yakima Valley College,2.54,FALSE
471093,20,Seattle Central College,0.37,TRUE
471093,1,Bates Technical College,0.66,FALSE
471093,4,Centralia College,1.45,FALSE
471093,28,Yakima Valley College,2.56,FALSE
579984,20,Seattle Central College,0.37,TRUE
579984,1,Bates Technical College,0.7,FALSE
579984,4,Centralia College,1.49,FALSE
579984,28,Yakima Valley College,2.54,FALSE
1014333,20,Seattle Central College,0.37,TRUE
1014333,1,Bates Technical College,0.89,FALSE
1014333,4,Centralia College,1.68,FALSE
1014333,28,Yakima Valley College,2.57,FALSE
1094333,20,Seattle Central College,0.37,TRUE
1094333,1,Bates Technical College,0.72,FALSE
1094333,4,Centralia College,1.5,FALSE
1094333,28,Yakima Valley College,2.54,FALSE
1681,1,Bates Technical College,0.38,TRUE
1681,20,Seattle Central College,0.64,FALSE
1681,4,Centralia College,1.2,FALSE
1681,28,Yakima Valley College,2.54,FALSE
207631,1,Bates Technical College,0.38,TRUE
207631,20,Seattle Central College,0.88,FALSE
207631,4,Centralia College,1.13,FALSE
207631,28,Yakima Valley College,2.79,FALSE
265068,1,Bates Technical College,0.38,TRUE
265068,20,Seattle Central College,0.88,FALSE
265068,4,Centralia College,1.13,FALSE
265068,28,Yakima Valley College,2.79,FALSE
306531,1,Bates Technical College,0.38,TRUE
306531,20,Seattle Central College,0.89,FALSE
306531,4,Centralia College,1.13,FALSE
306531,28,Yakima Valley College,2.79,FALSE
321772,1,Bates Technical College,0.38,TRUE
321772,20,Seattle Central College,0.88,FALSE
321772,4,Centralia College,1.13,FALSE
321772,28,Yakima Valley College,2.79,FALSE
616922,1,Bates Technical College,0.38,TRUE
616922,20,Seattle Central College,0.62,FALSE
616922,4,Centralia College,1.18,FALSE
616922,28,Yakima Valley College,2.52,FALSE
287306,4,Centralia College,0.38,TRUE
287306,1,Bates Technical College,0.9,FALSE
287306,20,Seattle Central College,1.39,FALSE
287306,28,Yakima Valley College,3.22,FALSE
1164198,20,Seattle Central College,0.38,TRUE
1164198,1,Bates Technical College,0.64,FALSE
1164198,4,Centralia College,1.46,FALSE
1164198,28,Yakima Valley College,2.54,FALSE
8145,20,Seattle Central College,0.38,TRUE
8145,1,Bates Technical College,0.67,FALSE
8145,4,Centralia College,1.46,FALSE
8145,28,Yakima Valley College,2.42,FALSE
576043,20,Seattle Central College,0.38,TRUE
576043,1,Bates Technical College,0.72,FALSE
576043,4,Centralia College,1.51,FALSE
576043,28,Yakima Valley College,2.55,FALSE
827142,1,Bates Technical College,0.39,TRUE
827142,20,Seattle Central College,0.66,FALSE
827142,4,Centralia College,1.2,FALSE
827142,28,Yakima Valley College,2.56,FALSE
222236,1,Bates Technical College,0.39,TRUE
222236,20,Seattle Central College,0.89,FALSE
222236,4,Centralia College,1.14,FALSE
222236,28,Yakima Valley College,2.8,FALSE
225423,20,Seattle Central College,0.39,TRUE
225423,1,Bates Technical College,0.66,FALSE
225423,4,Centralia College,1.45,FALSE
225423,28,Yakima Valley College,2.43,FALSE
129340,20,Seattle Central College,0.39,TRUE
129340,1,Bates Technical College,0.73,FALSE
129340,4,Centralia College,1.52,FALSE
129340,28,Yakima Valley College,2.56,FALSE
218623,20,Seattle Central College,0.39,TRUE
218623,1,Bates Technical College,0.72,FALSE
218623,4,Centralia College,1.51,FALSE
218623,28,Yakima Valley College,2.56,FALSE
783021,20,Seattle Central College,0.39,TRUE
783021,1,Bates Technical College,0.67,FALSE
783021,4,Centralia College,1.49,FALSE
783021,28,Yakima Valley College,2.57,FALSE
263715,28,Yakima Valley College,0.39,TRUE
263715,20,Seattle Central College,2.59,FALSE
263715,1,Bates Technical College,2.85,FALSE
263715,4,Centralia College,3.2,FALSE
266603,28,Yakima Valley College,0.39,TRUE
266603,20,Seattle Central College,2.59,FALSE
266603,1,Bates Technical College,2.85,FALSE
266603,4,Centralia College,3.21,FALSE
269895,28,Yakima Valley College,0.39,TRUE
269895,20,Seattle Central College,2.59,FALSE
269895,1,Bates Technical College,2.85,FALSE
269895,4,Centralia College,3.21,FALSE
402995,28,Yakima Valley College,0.39,TRUE
402995,20,Seattle Central College,2.59,FALSE
402995,1,Bates Technical College,2.85,FALSE
402995,4,Centralia College,3.21,FALSE
236501,1,Bates Technical College,0.4,TRUE
236501,20,Seattle Central College,0.66,FALSE
236501,4,Centralia College,1.23,FALSE
236501,28,Yakima Valley College,2.56,FALSE
512995,4,Centralia College,0.4,TRUE
512995,1,Bates Technical College,0.64,FALSE
512995,20,Seattle Central College,1.12,FALSE
512995,28,Yakima Valley College,3.03,FALSE
508936,28,Yakima Valley College,0.4,TRUE
508936,20,Seattle Central College,2.59,FALSE
508936,1,Bates Technical College,2.86,FALSE
508936,4,Centralia College,3.21,FALSE
719943,28,Yakima Valley College,0.4,TRUE
719943,20,Seattle Central College,2.39,FALSE
719943,1,Bates Technical College,2.65,FALSE
719943,4,Centralia College,3.15,FALSE
114366,1,Bates Technical College,0.41,TRUE
114366,20,Seattle Central College,0.7,FALSE
114366,4,Centralia College,1.12,FALSE
114366,28,Yakima Valley College,2.52,FALSE
497929,1,Bates Technical College,0.41,TRUE
497929,20,Seattle Central College,0.91,FALSE
497929,4,Centralia College,1.16,FALSE
497929,28,Yakima Valley College,2.82,FALSE
778041,1,Bates Technical College,0.41,TRUE
778041,20,Seattle Central College,0.91,FALSE
778041,4,Centralia College,1.16,FALSE
778041,28,Yakima Valley College,2.81,FALSE
1202357,1,Bates Technical College,0.41,TRUE
1202357,20,Seattle Central College,0.71,FALSE
1202357,4,Centralia College,1.16,FALSE
1202357,28,Yakima Valley College,2.53,FALSE
134113,20,Seattle Central College,0.41,TRUE
134113,1,Bates Technical College,0.7,FALSE
134113,4,Centralia College,1.49,FALSE
134113,28,Yakima Valley College,2.45,FALSE
1930,4,Centralia College,0.41,TRUE
1930,1,Bates Technical College,1.05,FALSE
1930,20,Seattle Central College,1.54,FALSE
1930,28,Yakima Valley College,3.23,FALSE
235546,4,Centralia College,0.41,TRUE
235546,1,Bates Technical College,1.05,FALSE
235546,20,Seattle Central College,1.54,FALSE
235546,28,Yakima Valley College,3.23,FALSE
293008,4,Centralia College,0.41,TRUE
293008,1,Bates Technical College,0.82,FALSE
293008,20,Seattle Central College,1.31,FALSE
293008,28,Yakima Valley College,3.23,FALSE
21152,28,Yakima Valley College,0.41,TRUE
21152,20,Seattle Central College,2.61,FALSE
21152,1,Bates Technical College,2.87,FALSE
21152,4,Centralia College,3.23,FALSE
224605,28,Yakima Valley College,0.41,TRUE
224605,20,Seattle Central College,2.61,FALSE
224605,1,Bates Technical College,2.88,FALSE
224605,4,Centralia College,3.23,FALSE
238474,28,Yakima Valley College,0.41,TRUE
238474,20,Seattle Central College,2.61,FALSE
238474,1,Bates Technical College,2.87,FALSE
238474,4,Centralia College,3.23,FALSE
261587,28,Yakima Valley College,0.41,TRUE
261587,20,Seattle Central College,2.61,FALSE
261587,1,Bates Technical College,2.88,FALSE
261587,4,Centralia College,3.23,FALSE
514960,1,Bates Technical College,0.42,TRUE
514960,20,Seattle Central College,0.93,FALSE
514960,4,Centralia College,1.17,FALSE
514960,28,Yakima Valley College,2.83,FALSE
852235,1,Bates Technical College,0.42,TRUE
852235,20,Seattle Central College,0.92,FALSE
852235,4,Centralia College,1.17,FALSE
852235,28,Yakima Valley College,2.83,FALSE
2045,4,Centralia College,0.42,TRUE
2045,1,Bates Technical College,1.06,FALSE
2045,20,Seattle Central College,1.55,FALSE
2045,28,Yakima Valley College,3.25,FALSE
1160,4,Centralia College,0.42,TRUE
1160,1,Bates Technical College,1.24,FALSE
1160,20,Seattle Central College,1.72,FALSE
1160,28,Yakima Valley College,3.1,FALSE
176306,4,Centralia College,0.42,TRUE
176306,1,Bates Technical College,0.68,FALSE
176306,20,Seattle Central College,1.17,FALSE
176306,28,Yakima Valley College,3.08,FALSE
300725,4,Centralia College,0.42,TRUE
300725,1,Bates Technical College,0.68,FALSE
300725,20,Seattle Central College,1.17,FALSE
300725,28,Yakima Valley College,3.08,FALSE
780027,4,Centralia College,0.42,TRUE
780027,1,Bates Technical College,0.64,FALSE
780027,20,Seattle Central College,1.12,FALSE
780027,28,Yakima Valley College,3.03,FALSE
1030351,4,Centralia College,0.42,TRUE
1030351,1,Bates Technical College,0.68,FALSE
1030351,20,Seattle Central College,1.17,FALSE
