staff_id,pid,credential
4849,197852,demand_initial_staff
4850,310945,demand_initial_staff
4851,443385,demand_initial_staff
4852,1023612,demand_initial_staff
4853,263699,demand_initial_staff
4854,1023612,demand_initial_staff
4855,525279,demand_initial_staff
4856,201091,demand_state_staff
4857,121200,demand_initial_staff
4858,215241,demand_initial_staff
4859,760301,demand_initial_staff
4860,1120547,demand_initial_staff
4861,179095,
4862,838692,demand_initial_staff
4863,134265,demand_initial_staff
4864,1029537,
4865,271215,demand_short_staff
4866,184351,demand_initial_staff
4867,760301,demand_initial_staff
4868,241457,demand_initial_staff
4869,462,
4870,134880,demand_initial_staff
4871,130671,demand_initial_staff
4872,268970,demand_short_staff
4873,258836,
4874,580355,demand_state_staff
4875,408306,demand_short_staff
4876,275896,demand_initial_staff
4877,292813,demand_initial_staff
4878,244856,
4879,618314,demand_short_staff
4880,327276,demand_initial_staff
4881,925703,demand_state_staff
4882,489,demand_aa_staff
4883,475,demand_short_staff
4884,1120547,demand_initial_staff
4885,128154,demand_initial_staff
4886,130671,
4887,279127,demand_short_staff
4888,840582,demand_initial_staff
4889,153870,demand_initial_staff
4890,289376,demand_initial_staff
4891,937585,
4892,1088566,demand_initial_staff
4893,259610,
4894,153771,demand_initial_staff
4895,85322,demand_initial_staff
4896,526318,demand_initial_staff
4897,439340,demand_initial_staff
4898,233726,
4899,142678,demand_initial_staff
4900,580355,demand_initial_staff
4901,885541,
4902,443385,demand_initial_staff
4903,402310,
4904,106067,demand_initial_staff
4905,807435,demand_initial_staff
4906,521354,demand_initial_staff
4907,134935,demand_initial_staff
4908,201091,
4909,408306,demand_short_staff
4910,234062,
4911,303087,demand_short_staff
4912,923497,demand_initial_staff
4913,276940,demand_initial_staff
4914,972501,demand_initial_staff
4915,529267,demand_short_staff
4916,197615,demand_initial_staff
4917,295041,demand_short_staff
4918,26682,
4919,234062,demand_initial_staff
4920,26682,demand_initial_staff
4921,49455,demand_short_staff
4922,275896,demand_initial_staff
4923,292193,demand_initial_staff
4924,322313,
4925,597306,demand_initial_staff
4926,972501,demand_initial_staff
4927,268970,demand_initial_staff
4928,107796,demand_initial_staff
4929,296984,demand_initial_staff
4930,512310,demand_initial_staff
4931,7044,
4932,147558,demand_initial_staff
4933,1089504,
4934,106067,demand_short_staff
4935,146003,demand_initial_staff
4936,665256,demand_short_staff
4937,313896,demand_state_staff
4938,1141528,demand_initial_staff
4939,219404,demand_short_staff
4940,584456,demand_initial_staff
4941,5527,demand_initial_staff
4942,212934,demand_initial_staff
4943,332485,
4944,219404,demand_initial_staff
4945,311654,demand_initial_staff
4946,233994,demand_short_staff
4947,128777,demand_initial_staff
4948,233839,demand_initial_staff
4949,749230,demand_short_staff
4950,1029537,
4951,272186,demand_initial_staff
4952,701032,demand_short_staff
4953,806483,demand_short_staff
4954,245290,demand_initial_staff
4955,158768,demand_initial_staff
4956,890567,demand_state_staff
4957,966591,demand_initial_staff
4958,475334,demand_initial_staff
4959,1066638,demand_initial_staff
4960,219404,demand_initial_staff
4961,682237,demand_initial_staff
4962,305846,demand_initial_staff
4963,259610,demand_short_staff
4964,276640,demand_initial_staff
4965,263066,
4966,466254,demand_initial_staff
4967,273959,demand_initial_staff
4968,204479,demand_initial_staff
4969,514275,
4970,136168,demand_initial_staff
4971,701032,
4972,741303,
4973,330971,
4974,438361,demand_initial_staff
4975,219404,demand_initial_staff
4976,259610,
4977,1029537,demand_short_staff
4978,525237,demand_initial_staff
4979,190623,demand_short_staff
4980,234861,demand_state_staff
4981,611269,demand_initial_staff
4982,279127,demand_short_staff
4983,439340,demand_initial_staff
4984,519,
4985,311650,demand_short_staff
4986,597306,
4987,238203,
4988,106067,demand_short_staff
4989,438262,demand_initial_staff
4990,191172,demand_initial_staff
4991,276940,
4992,133961,demand_initial_staff
4993,706087,demand_short_staff
4994,279127,demand_short_staff
4995,120728,demand_initial_staff
4996,129736,demand_initial_staff
4997,325427,demand_initial_staff
4998,579299,
4999,212934,demand_initial_staff
5000,611269,demand_initial_staff
5001,804487,demand_short_staff
5002,146003,demand_initial_staff
5003,682257,demand_short_staff
5004,769448,demand_initial_staff
5005,808405,demand_initial_staff
5006,849504,demand_short_staff
5007,275506,
5008,525237,demand_initial_staff
5009,296205,demand_initial_staff
5010,68357,
5011,623258,demand_initial_staff
5012,233726,demand_initial_staff
5013,1120547,demand_state_staff
5014,408306,demand_initial_staff
5015,618314,
5016,936597,demand_short_staff
5017,179682,demand_short_staff
5018,741303,demand_initial_staff
5019,169804,demand_initial_staff
5020,271727,demand_initial_staff
5021,1083512,demand_initial_staff
5022,521354,
5023,292193,demand_initial_staff
5024,597306,demand_initial_staff
5025,228175,demand_initial_staff
5026,1120547,
5027,749230,
5028,511,
5029,162541,demand_initial_staff
5030,49455,
5031,7044,demand_short_staff
5032,597306,demand_initial_staff
5033,130671,demand_short_staff
5034,438361,demand_short_staff
5035,296984,demand_initial_staff
5036,665,demand_aa_staff
5037,3235,
5038,408306,demand_initial_staff
5039,10133,demand_initial_staff
5040,172511,demand_initial_staff
5041,5012,
5042,1088566,demand_initial_staff
5043,134942,demand_initial_staff
5044,32602,
5045,731298,demand_initial_staff
5046,1029537,demand_initial_staff
5047,616237,demand_initial_staff
5048,128154,demand_short_staff
5049,936508,demand_initial_staff
5050,874522,demand_initial_staff
5051,295041,
5052,693013,demand_short_staff
5053,307696,demand_initial_staff
5054,26682,demand_initial_staff
5055,32602,demand_initial_staff
5056,326265,demand_initial_staff
5057,451239,demand_short_staff
5058,649233,demand_initial_staff
5059,131741,demand_initial_staff
5060,172511,demand_initial_staff
5061,936508,demand_initial_staff
5062,418233,demand_initial_staff
5063,120728,demand_initial_staff
5064,510241,demand_short_staff
5065,704,
5066,111202,demand_short_staff
5067,259610,demand_short_staff
5068,316685,demand_initial_staff
5069,111202,demand_short_staff
5070,206946,
5071,248044,demand_initial_staff
5072,145881,demand_initial_staff
5073,902519,demand_state_staff
5074,682257,demand_initial_staff
5075,311650,demand_initial_staff
5076,510241,
5077,106067,demand_initial_staff
5078,691993,demand_initial_staff
5079,312648,demand_initial_staff
5080,233820,demand_initial_staff
5081,749230,demand_short_staff
5082,330971,demand_initial_staff
5083,804487,demand_initial_staff
5084,525279,
5085,325745,demand_short_staff
5086,1029537,demand_initial_staff
5087,292193,demand_initial_staff
5088,250786,demand_initial_staff
5089,425315,demand_initial_staff
5090,313896,demand_initial_staff
5091,128948,demand_initial_staff
5092,806483,demand_initial_staff
5093,191172,demand_initial_staff
5094,605496,demand_initial_staff
5095,597306,demand_initial_staff
5096,312296,demand_initial_staff
5097,236540,demand_short_staff
5098,408306,demand_initial_staff
5099,618314,
5100,684271,demand_initial_staff
5101,329604,demand_short_staff
5102,525279,demand_initial_staff
5103,8478,demand_initial_staff
5104,313896,demand_initial_staff
5105,219404,demand_initial_staff
5106,153870,demand_initial_staff
5107,618314,
5108,749267,demand_aa_staff
5109,315897,
5110,792385,demand_initial_staff
5111,2959,
5112,297764,demand_short_staff
5113,470408,demand_initial_staff
5114,258836,demand_state_staff
5115,749230,demand_short_staff
5116,624282,demand_initial_staff
5117,925703,
5118,290207,demand_initial_staff
5119,806483,demand_initial_staff
5120,806483,demand_short_staff
5121,285690,demand_initial_staff
5122,312296,demand_initial_staff
5123,643278,demand_initial_staff
5124,1095564,demand_initial_staff
5125,258836,demand_initial_staff
5126,436386,demand_initial_staff
5127,451239,demand_initial_staff
5128,179095,demand_initial_staff
5129,268970,demand_initial_staff
5130,611269,demand_short_staff
5131,611269,demand_initial_staff
5132,179095,demand_initial_staff
5133,303826,demand_initial_staff
5134,106067,demand_initial_staff
5135,238203,demand_initial_staff
5136,130856,demand_initial_staff
5137,1100580,demand_initial_staff
5138,236540,demand_initial_staff
5139,996,
5140,296984,demand_initial_staff
5141,305018,demand_initial_staff
5142,1089504,
5143,840507,demand_initial_staff
5144,279127,demand_initial_staff
5145,26682,demand_initial_staff
5146,4648,
5147,966531,demand_initial_staff
5148,193281,demand_initial_staff
5149,234566,demand_initial_staff
5150,475334,demand_initial_staff
5151,611303,demand_initial_staff
5152,251152,demand_initial_staff
5153,201091,demand_short_staff
5154,1058518,demand_initial_staff
5155,61703,demand_initial_staff
5156,396241,demand_initial_staff
5157,525279,demand_state_staff
5158,305861,demand_initial_staff
5159,171255,demand_initial_staff
5160,248577,demand_initial_staff
5161,525237,demand_initial_staff
5162,304910,demand_initial_staff
5163,508275,demand_short_staff
5164,1165587,demand_short_staff
5165,1728,demand_short_staff
5166,110942,
5167,252192,
5168,514275,demand_initial_staff
5169,172511,demand_short_staff
5170,878570,demand_initial_staff
5171,597306,demand_initial_staff
5172,972499,demand_initial_staff
5173,6953,demand_initial_staff
5174,279127,demand_short_staff
5175,147558,demand_initial_staff
5176,120751,demand_initial_staff
5177,78009,demand_initial_staff
5178,260934,demand_state_staff
5179,234861,demand_initial_staff
5180,191172,demand_short_staff
5181,260739,demand_state_staff
5182,566237,
5183,541319,demand_initial_staff
5184,284913,demand_initial_staff
5185,128154,demand_short_staff
5186,221162,
5187,508275,
5188,179095,
5189,251152,demand_short_staff
5190,120728,demand_initial_staff
5191,161985,
5192,701032,demand_short_staff
5193,749274,
5194,313896,demand_initial_staff
5195,749269,demand_short_staff
5196,69117,demand_initial_staff
5197,263066,
5198,597306,demand_initial_staff
5199,296024,demand_initial_staff
5200,730264,demand_initial_staff
5201,111202,demand_initial_staff
5202,769448,demand_initial_staff
5203,218745,demand_initial_staff
5204,85322,demand_initial_staff
5205,966591,
5206,830482,demand_initial_staff
5207,748257,demand_initial_staff
5208,259610,demand_initial_staff
5209,87233,demand_state_staff
5210,1029537,demand_initial_staff
5211,856527,demand_short_staff
5212,1168723,demand_initial_staff
5213,296984,demand_initial_staff
5214,475334,demand_initial_staff
5215,749267,demand_short_staff
5216,597,
5217,504239,demand_short_staff
5218,490250,demand_initial_staff
5219,1088566,demand_short_staff
5220,532280,demand_initial_staff
5221,885625,demand_short_staff
5222,475334,demand_initial_staff
5223,941521,demand_initial_staff
5224,203293,demand_initial_staff
5225,320596,demand_initial_staff
5226,780518,demand_initial_staff
5227,597306,demand_initial_staff
5228,327130,demand_initial_staff
5229,416245,demand_short_staff
5230,643379,demand_initial_staff
5231,139717,demand_initial_staff
5232,220840,demand_initial_staff
5233,78009,demand_initial_staff
5234,1120547,demand_initial_staff
5235,701032,demand_short_staff
5236,90293,demand_initial_staff
5237,807453,demand_initial_staff
5238,851550,demand_initial_staff
5239,264896,demand_initial_staff
5240,671447,demand_initial_staff
5241,525271,demand_initial_staff
5242,206526,demand_state_staff
5243,258836,demand_initial_staff
5244,972501,demand_initial_staff
5245,1120537,demand_short_staff
5246,862521,demand_initial_staff
5247,597306,demand_initial_staff
5248,263699,demand_initial_staff
5249,236714,demand_initial_staff
5250,549236,
5251,4648,
5252,1120547,demand_initial_staff
5253,769448,demand_initial_staff
5254,153303,demand_initial_staff
5255,121200,demand_short_staff
5256,284433,demand_initial_staff
5257,1120547,demand_initial_staff
5258,566237,demand_initial_staff
5259,623258,demand_initial_staff
5260,48688,demand_short_staff
5261,106067,demand_initial_staff
5262,779348,demand_initial_staff
5263,659276,demand_aa_staff
5264,292193,demand_initial_staff
5265,611,
5266,9705,demand_short_staff
5267,612310,demand_initial_staff
5268,594372,demand_initial_staff
5269,856527,demand_short_staff
5270,201091,demand_initial_staff
5271,525237,demand_state_staff
5272,273959,demand_initial_staff
5273,68357,
5274,215241,demand_initial_staff
5275,566237,
5276,676406,demand_initial_staff
5277,791430,
5278,1023612,demand_initial_staff
5279,408306,
5280,623258,demand_initial_staff
5281,48462,demand_initial_staff
5282,423407,demand_initial_staff
5283,268970,demand_initial_staff
5284,624285,demand_initial_staff
5285,127981,demand_initial_staff
5286,261524,demand_initial_staff
5287,261524,demand_initial_staff
5288,130671,
5289,1088512,demand_initial_staff
5290,78009,demand_initial_staff
5291,3738,
5292,838692,demand_initial_staff
5293,212934,
5294,937577,demand_state_staff
5295,258836,demand_initial_staff
5296,851550,
5297,594372,demand_initial_staff
5298,235868,demand_initial_staff
5299,744213,demand_initial_staff
5300,300822,demand_initial_staff
5301,306936,demand_initial_staff
5302,597306,demand_initial_staff
5303,520238,demand_initial_staff
5304,248044,demand_initial_staff
5305,14293,demand_short_staff
5306,120728,demand_initial_staff
5307,635264,demand_initial_staff
5308,856527,demand_initial_staff
5309,153870,
5310,332485,demand_initial_staff
5311,475334,demand_initial_staff
5312,96471,demand_initial_staff
5313,508275,demand_short_staff
